ENGINE_ID,SYSTEM_ID,PARENT_ITEM_ID,CHILD_ITEM_ID,BOM_LEVEL,SEQUENCENO,PATH
MAT002384,MAT002385,MAT002338,MAT000739,2,11,->MAT002385->MAT002338->MAT000739
MAT002384,MAT002385,MAT002338,MAT000740,2,1,->MAT002385->MAT002338->MAT000740
MAT002384,MAT002385,MAT002338,MAT000747,2,9,->MAT002385->MAT002338->MAT000747
MAT002384,MAT002385,MAT002338,MAT000835,2,18,->MAT002385->MAT002338->MAT000835
MAT002384,MAT002385,MAT002338,MAT000898,2,17,->MAT002385->MAT002338->MAT000898
MAT002384,MAT002385,MAT002338,MAT001565,2,16,->MAT002385->MAT002338->MAT001565
MAT002384,MAT002385,MAT002338,MAT001821,2,4,->MAT002385->MAT002338->MAT001821
MAT002384,MAT002385,MAT002338,MAT001822,2,6,->MAT002385->MAT002338->MAT001822
MAT002384,MAT002385,MAT002338,MAT002074,2,2,->MAT002385->MAT002338->MAT002074
MAT002384,MAT002385,MAT002338,MAT002216,2,10,->MAT002385->MAT002338->MAT002216
MAT002384,MAT002385,MAT002372,MAT001080,3,2,->MAT002385->MAT002153->MAT002372->MAT001080
MAT002384,MAT002385,MAT002372,MAT001082,3,3,->MAT002385->MAT002153->MAT002372->MAT001082
MAT002384,MAT002385,MAT002372,MAT002373,3,1,->MAT002385->MAT002153->MAT002372->MAT002373
MAT002384,MAT002385,MAT002373,MAT000142,4,1,->MAT002385->MAT002153->MAT002372->MAT002373->MAT000142
MAT002384,MAT002385,MAT002381,MAT000332,2,9,->MAT002385->MAT002381->MAT000332
MAT002384,MAT002385,MAT002381,MAT000333,2,7,->MAT002385->MAT002381->MAT000333
MAT002384,MAT002385,MAT002381,MAT000762,2,2,->MAT002385->MAT002381->MAT000762
MAT002384,MAT002385,MAT002381,MAT000855,2,6,->MAT002385->MAT002381->MAT000855
MAT002384,MAT002385,MAT002381,MAT000908,2,5,->MAT002385->MAT002381->MAT000908
MAT002384,MAT002385,MAT002381,MAT001449,2,4,->MAT002385->MAT002381->MAT001449
MAT002384,MAT002385,MAT002381,MAT001945,2,3,->MAT002385->MAT002381->MAT001945
MAT002384,MAT002385,MAT002381,MAT002031,2,1,->MAT002385->MAT002381->MAT002031
MAT002384,MAT002385,MAT002381,MAT002032,2,8,->MAT002385->MAT002381->MAT002032
MAT002384,MAT002385,MAT002385,MAT001332,1,1008,->MAT002385->MAT001332
MAT002384,MAT002385,MAT002385,MAT001396,1,1004,->MAT002385->MAT001396
MAT002384,MAT002385,MAT002385,MAT001526,1,1026,->MAT002385->MAT001526
MAT002384,MAT002385,MAT002385,MAT001536,1,1034,->MAT002385->MAT001536
MAT002384,MAT002385,MAT002385,MAT001741,1,1022,->MAT002385->MAT001741
MAT002384,MAT002385,MAT002385,MAT001930,1,1024,->MAT002385->MAT001930
MAT002384,MAT002385,MAT002385,MAT001943,1,1010,->MAT002385->MAT001943
MAT002384,MAT002385,MAT002385,MAT001984,1,1016,->MAT002385->MAT001984
MAT002384,MAT002385,MAT002385,MAT001988,1,1012,->MAT002385->MAT001988
MAT002384,MAT002385,MAT002385,MAT001992,1,1018,->MAT002385->MAT001992
MAT002384,MAT002385,MAT002385,MAT002053,1,1031,->MAT002385->MAT002053
MAT002384,MAT002385,MAT002385,MAT002071,1,1014,->MAT002385->MAT002071
MAT002384,MAT002385,MAT002385,MAT002082,1,1036,->MAT002385->MAT002082
MAT002384,MAT002385,MAT002385,MAT002123,1,1037,->MAT002385->MAT002123
MAT002384,MAT002385,MAT002385,MAT002150,1,1002,->MAT002385->MAT002150
MAT002384,MAT002385,MAT002385,MAT002153,1,1028,->MAT002385->MAT002153
MAT002384,MAT002385,MAT002385,MAT002191,1,1006,->MAT002385->MAT002191
MAT002384,MAT002385,MAT002385,MAT002215,1,1030,->MAT002385->MAT002215
MAT002384,MAT002385,MAT002385,MAT002338,1,1020,->MAT002385->MAT002338
MAT002384,MAT002385,MAT002385,MAT002381,1,1032,->MAT002385->MAT002381
MAT002384,MAT002386,MAT000251,MAT000078,4,1,->MAT002386->MAT001453->MAT001461->MAT000251->MAT000078
MAT002384,MAT002386,MAT000556,MAT001225,3,1,->MAT002386->MAT002183->MAT000556->MAT001225
MAT002384,MAT002386,MAT000557,MAT001225,3,1,->MAT002386->MAT002183->MAT000557->MAT001225
MAT002384,MAT002386,MAT000651,MAT001216,3,1,->MAT002386->MAT001999->MAT000651->MAT001216
MAT002384,MAT002386,MAT000675,MAT001444,3,4,->MAT002386->MAT001542->MAT000675->MAT001444
MAT002384,MAT002386,MAT000675,MAT001445,3,5,->MAT002386->MAT001542->MAT000675->MAT001445
MAT002384,MAT002386,MAT000675,MAT001470,3,2,->MAT002386->MAT001542->MAT000675->MAT001470
MAT002384,MAT002386,MAT000675,MAT001471,3,3,->MAT002386->MAT001542->MAT000675->MAT001471
MAT002384,MAT002386,MAT000675,MAT001472,3,6,->MAT002386->MAT001542->MAT000675->MAT001472
MAT002384,MAT002386,MAT000675,MAT001473,3,7,->MAT002386->MAT001542->MAT000675->MAT001473
MAT002384,MAT002386,MAT000675,MAT001474,3,8,->MAT002386->MAT001542->MAT000675->MAT001474
MAT002384,MAT002386,MAT000675,MAT001475,3,9,->MAT002386->MAT001542->MAT000675->MAT001475
MAT002384,MAT002386,MAT000675,MAT001476,3,10,->MAT002386->MAT001542->MAT000675->MAT001476
MAT002384,MAT002386,MAT000675,MAT001477,3,11,->MAT002386->MAT001542->MAT000675->MAT001477
MAT002384,MAT002386,MAT000675,MAT001478,3,12,->MAT002386->MAT001542->MAT000675->MAT001478
MAT002384,MAT002386,MAT000675,MAT001479,3,13,->MAT002386->MAT001542->MAT000675->MAT001479
MAT002384,MAT002386,MAT000675,MAT001480,3,14,->MAT002386->MAT001542->MAT000675->MAT001480
MAT002384,MAT002386,MAT000675,MAT001481,3,15,->MAT002386->MAT001542->MAT000675->MAT001481
MAT002384,MAT002386,MAT000675,MAT001482,3,16,->MAT002386->MAT001542->MAT000675->MAT001482
MAT002384,MAT002386,MAT000675,MAT001483,3,17,->MAT002386->MAT001542->MAT000675->MAT001483
MAT002384,MAT002386,MAT000675,MAT001484,3,18,->MAT002386->MAT001542->MAT000675->MAT001484
MAT002384,MAT002386,MAT000675,MAT001485,3,20,->MAT002386->MAT001542->MAT000675->MAT001485
MAT002384,MAT002386,MAT000675,MAT001486,3,21,->MAT002386->MAT001542->MAT000675->MAT001486
MAT002384,MAT002386,MAT000675,MAT001487,3,22,->MAT002386->MAT001542->MAT000675->MAT001487
MAT002384,MAT002386,MAT000675,MAT001488,3,23,->MAT002386->MAT001542->MAT000675->MAT001488
MAT002384,MAT002386,MAT000675,MAT001489,3,24,->MAT002386->MAT001542->MAT000675->MAT001489
MAT002384,MAT002386,MAT000675,MAT001490,3,25,->MAT002386->MAT001542->MAT000675->MAT001490
MAT002384,MAT002386,MAT000675,MAT001491,3,26,->MAT002386->MAT001542->MAT000675->MAT001491
MAT002384,MAT002386,MAT000675,MAT001492,3,27,->MAT002386->MAT001542->MAT000675->MAT001492
MAT002384,MAT002386,MAT000675,MAT001493,3,28,->MAT002386->MAT001542->MAT000675->MAT001493
MAT002384,MAT002386,MAT000675,MAT001494,3,29,->MAT002386->MAT001542->MAT000675->MAT001494
MAT002384,MAT002386,MAT000675,MAT001495,3,30,->MAT002386->MAT001542->MAT000675->MAT001495
MAT002384,MAT002386,MAT000675,MAT001496,3,31,->MAT002386->MAT001542->MAT000675->MAT001496
MAT002384,MAT002386,MAT000675,MAT001497,3,32,->MAT002386->MAT001542->MAT000675->MAT001497
MAT002384,MAT002386,MAT000675,MAT001498,3,33,->MAT002386->MAT001542->MAT000675->MAT001498
MAT002384,MAT002386,MAT000675,MAT001499,3,34,->MAT002386->MAT001542->MAT000675->MAT001499
MAT002384,MAT002386,MAT000675,MAT001500,3,35,->MAT002386->MAT001542->MAT000675->MAT001500
MAT002384,MAT002386,MAT000675,MAT001501,3,36,->MAT002386->MAT001542->MAT000675->MAT001501
MAT002384,MAT002386,MAT000675,MAT001502,3,37,->MAT002386->MAT001542->MAT000675->MAT001502
MAT002384,MAT002386,MAT000675,MAT001503,3,19,->MAT002386->MAT001542->MAT000675->MAT001503
MAT002384,MAT002386,MAT000675,MAT001791,3,1,->MAT002386->MAT001542->MAT000675->MAT001791
MAT002384,MAT002386,MAT000685,MAT000131,3,1,->MAT002386->MAT000744->MAT000685->MAT000131
MAT002384,MAT002386,MAT000723,MAT000526,3,1,->MAT002386->MAT002183->MAT000723->MAT000526
MAT002384,MAT002386,MAT000724,MAT000526,3,1,->MAT002386->MAT002183->MAT000724->MAT000526
MAT002384,MAT002386,MAT000726,MAT000526,3,1,->MAT002386->MAT002183->MAT000726->MAT000526
MAT002384,MAT002386,MAT000730,MAT001213,3,1,->MAT002386->MAT002065->MAT000730->MAT001213
MAT002384,MAT002386,MAT000734,MAT000022,3,1,->MAT002386->MAT001453->MAT000734->MAT000022
MAT002384,MAT002386,MAT000734,MAT000062,3,2,->MAT002386->MAT001453->MAT000734->MAT000062
MAT002384,MAT002386,MAT000734,MAT000326,3,3,->MAT002386->MAT001453->MAT000734->MAT000326
MAT002384,MAT002386,MAT000741,MAT000141,3,1,->MAT002386->MAT000744->MAT000741->MAT000141
MAT002384,MAT002386,MAT000742,MAT000131,3,1,->MAT002386->MAT000744->MAT000742->MAT000131
MAT002384,MAT002386,MAT000743,MAT000131,3,1,->MAT002386->MAT000744->MAT000743->MAT000131
MAT002384,MAT002386,MAT000744,MAT000010,2,7,->MAT002386->MAT000744->MAT000010
MAT002384,MAT002386,MAT000744,MAT000011,2,8,->MAT002386->MAT000744->MAT000011
MAT002384,MAT002386,MAT000744,MAT000012,2,9,->MAT002386->MAT000744->MAT000012
MAT002384,MAT002386,MAT000744,MAT000013,2,10,->MAT002386->MAT000744->MAT000013
MAT002384,MAT002386,MAT000744,MAT000014,2,11,->MAT002386->MAT000744->MAT000014
MAT002384,MAT002386,MAT000744,MAT000015,2,12,->MAT002386->MAT000744->MAT000015
MAT002384,MAT002386,MAT000744,MAT000016,2,13,->MAT002386->MAT000744->MAT000016
MAT002384,MAT002386,MAT000744,MAT000685,2,1,->MAT002386->MAT000744->MAT000685
MAT002384,MAT002386,MAT000744,MAT000712,2,2,->MAT002386->MAT000744->MAT000712
MAT002384,MAT002386,MAT000744,MAT000741,2,3,->MAT002386->MAT000744->MAT000741
MAT002384,MAT002386,MAT000744,MAT000742,2,5,->MAT002386->MAT000744->MAT000742
MAT002384,MAT002386,MAT000744,MAT000743,2,4,->MAT002386->MAT000744->MAT000743
MAT002384,MAT002386,MAT000744,MAT000745,2,6,->MAT002386->MAT000744->MAT000745
MAT002384,MAT002386,MAT000745,MAT000134,3,1,->MAT002386->MAT000744->MAT000745->MAT000134
MAT002384,MAT002386,MAT000823,MAT000921,3,1,->MAT002386->MAT001453->MAT000823->MAT000921
MAT002384,MAT002386,MAT001124,MAT000209,4,10,->MAT002386->MAT001453->MAT001301->MAT001124->MAT000209
MAT002384,MAT002386,MAT001301,MAT000243,3,x99991,->MAT002386->MAT001453->MAT001301->MAT000243
MAT002384,MAT002386,MAT001301,MAT000403,3,70,->MAT002386->MAT001453->MAT001301->MAT000403
MAT002384,MAT002386,MAT001301,MAT000454,3,x99992,->MAT002386->MAT001453->MAT001301->MAT000454
MAT002384,MAT002386,MAT001301,MAT000502,3,x99993,->MAT002386->MAT001453->MAT001301->MAT000502
MAT002384,MAT002386,MAT001301,MAT000793,3,x99994,->MAT002386->MAT001453->MAT001301->MAT000793
MAT002384,MAT002386,MAT001301,MAT000797,3,x99995,->MAT002386->MAT001453->MAT001301->MAT000797
MAT002384,MAT002386,MAT001301,MAT000810,3,x99996,->MAT002386->MAT001453->MAT001301->MAT000810
MAT002384,MAT002386,MAT001301,MAT000811,3,x99997,->MAT002386->MAT001453->MAT001301->MAT000811
MAT002384,MAT002386,MAT001301,MAT000812,3,x99998,->MAT002386->MAT001453->MAT001301->MAT000812
MAT002384,MAT002386,MAT001301,MAT001124,3,20,->MAT002386->MAT001453->MAT001301->MAT001124
MAT002384,MAT002386,MAT001301,MAT001125,3,30,->MAT002386->MAT001453->MAT001301->MAT001125
MAT002384,MAT002386,MAT001301,MAT001710,3,40,->MAT002386->MAT001453->MAT001301->MAT001710
MAT002384,MAT002386,MAT001301,MAT001716,3,90,->MAT002386->MAT001453->MAT001301->MAT001716
MAT002384,MAT002386,MAT001301,MAT001717,3,80,->MAT002386->MAT001453->MAT001301->MAT001717
MAT002384,MAT002386,MAT001301,MAT001718,3,10,->MAT002386->MAT001453->MAT001301->MAT001718
MAT002384,MAT002386,MAT001301,MAT001719,3,100,->MAT002386->MAT001453->MAT001301->MAT001719
MAT002384,MAT002386,MAT001301,MAT001720,3,101,->MAT002386->MAT001453->MAT001301->MAT001720
MAT002384,MAT002386,MAT001301,MAT001786,3,50,->MAT002386->MAT001453->MAT001301->MAT001786
MAT002384,MAT002386,MAT001301,MAT001817,3,99,->MAT002386->MAT001453->MAT001301->MAT001817
MAT002384,MAT002386,MAT001301,MAT002382,3,x99999,->MAT002386->MAT001453->MAT001301->MAT002382
MAT002384,MAT002386,MAT001301,MAT002383,3,x999910,->MAT002386->MAT001453->MAT001301->MAT002383
MAT002384,MAT002386,MAT001301,MAT002393,3,x999911,->MAT002386->MAT001453->MAT001301->MAT002393
MAT002384,MAT002386,MAT001301,MAT002394,3,x999912,->MAT002386->MAT001453->MAT001301->MAT002394
MAT002384,MAT002386,MAT001301,MAT002395,3,x999913,->MAT002386->MAT001453->MAT001301->MAT002395
MAT002384,MAT002386,MAT001301,MAT002412,3,x999914,->MAT002386->MAT001453->MAT001301->MAT002412
MAT002384,MAT002386,MAT001352,MAT000426,3,1,->MAT002386->MAT002183->MAT001352->MAT000426
MAT002384,MAT002386,MAT001442,MAT001504,3,1,->MAT002386->MAT002183->MAT001442->MAT001504
MAT002384,MAT002386,MAT001444,MAT000030,4,1,->MAT002386->MAT001542->MAT000675->MAT001444->MAT000030
MAT002384,MAT002386,MAT001445,MAT000030,4,1,->MAT002386->MAT001542->MAT000675->MAT001445->MAT000030
MAT002384,MAT002386,MAT001453,MAT000200,2,29,->MAT002386->MAT001453->MAT000200
MAT002384,MAT002386,MAT001453,MAT000447,2,22,->MAT002386->MAT001453->MAT000447
MAT002384,MAT002386,MAT001453,MAT000457,2,36,->MAT002386->MAT001453->MAT000457
MAT002384,MAT002386,MAT001453,MAT000460,2,2,->MAT002386->MAT001453->MAT000460
MAT002384,MAT002386,MAT001453,MAT000462,2,7,->MAT002386->MAT001453->MAT000462
MAT002384,MAT002386,MAT001453,MAT000464,2,17,->MAT002386->MAT001453->MAT000464
MAT002384,MAT002386,MAT001453,MAT000469,2,14,->MAT002386->MAT001453->MAT000469
MAT002384,MAT002386,MAT001453,MAT000479,2,3,->MAT002386->MAT001453->MAT000479
MAT002384,MAT002386,MAT001453,MAT000480,2,10,->MAT002386->MAT001453->MAT000480
MAT002384,MAT002386,MAT001453,MAT000484,2,15,->MAT002386->MAT001453->MAT000484
MAT002384,MAT002386,MAT001453,MAT000489,2,4,->MAT002386->MAT001453->MAT000489
MAT002384,MAT002386,MAT001453,MAT000490,2,44,->MAT002386->MAT001453->MAT000490
MAT002384,MAT002386,MAT001453,MAT000497,2,9,->MAT002386->MAT001453->MAT000497
MAT002384,MAT002386,MAT001453,MAT000498,2,5,->MAT002386->MAT001453->MAT000498
MAT002384,MAT002386,MAT001453,MAT000732,2,20,->MAT002386->MAT001453->MAT000732
MAT002384,MAT002386,MAT001453,MAT000734,2,45,->MAT002386->MAT001453->MAT000734
MAT002384,MAT002386,MAT001453,MAT000735,2,23,->MAT002386->MAT001453->MAT000735
MAT002384,MAT002386,MAT001453,MAT000736,2,47,->MAT002386->MAT001453->MAT000736
MAT002384,MAT002386,MAT001453,MAT000823,2,31,->MAT002386->MAT001453->MAT000823
MAT002384,MAT002386,MAT001453,MAT000827,2,39,->MAT002386->MAT001453->MAT000827
MAT002384,MAT002386,MAT001453,MAT000831,2,37,->MAT002386->MAT001453->MAT000831
MAT002384,MAT002386,MAT001453,MAT000843,2,30,->MAT002386->MAT001453->MAT000843
MAT002384,MAT002386,MAT001453,MAT000857,2,48,->MAT002386->MAT001453->MAT000857
MAT002384,MAT002386,MAT001453,MAT000873,2,26,->MAT002386->MAT001453->MAT000873
MAT002384,MAT002386,MAT001453,MAT000877,2,42,->MAT002386->MAT001453->MAT000877
MAT002384,MAT002386,MAT001453,MAT000878,2,13,->MAT002386->MAT001453->MAT000878
MAT002384,MAT002386,MAT001453,MAT000907,2,27,->MAT002386->MAT001453->MAT000907
MAT002384,MAT002386,MAT001453,MAT000936,2,52,->MAT002386->MAT001453->MAT000936
MAT002384,MAT002386,MAT001453,MAT000944,2,53,->MAT002386->MAT001453->MAT000944
MAT002384,MAT002386,MAT001453,MAT000958,2,54,->MAT002386->MAT001453->MAT000958
MAT002384,MAT002386,MAT001453,MAT001006,2,33,->MAT002386->MAT001453->MAT001006
MAT002384,MAT002386,MAT001453,MAT001029,2,32,->MAT002386->MAT001453->MAT001029
MAT002384,MAT002386,MAT001453,MAT001049,2,28,->MAT002386->MAT001453->MAT001049
MAT002384,MAT002386,MAT001453,MAT001299,2,46,->MAT002386->MAT001453->MAT001299
MAT002384,MAT002386,MAT001453,MAT001301,2,12,->MAT002386->MAT001453->MAT001301
MAT002384,MAT002386,MAT001453,MAT001454,2,6,->MAT002386->MAT001453->MAT001454
MAT002384,MAT002386,MAT001453,MAT001455,2,11,->MAT002386->MAT001453->MAT001455
MAT002384,MAT002386,MAT001453,MAT001456,2,16,->MAT002386->MAT001453->MAT001456
MAT002384,MAT002386,MAT001453,MAT001457,2,18,->MAT002386->MAT001453->MAT001457
MAT002384,MAT002386,MAT001453,MAT001458,2,24,->MAT002386->MAT001453->MAT001458
MAT002384,MAT002386,MAT001453,MAT001459,2,25,->MAT002386->MAT001453->MAT001459
MAT002384,MAT002386,MAT001453,MAT001460,2,35,->MAT002386->MAT001453->MAT001460
MAT002384,MAT002386,MAT001453,MAT001461,2,38,->MAT002386->MAT001453->MAT001461
MAT002384,MAT002386,MAT001453,MAT001462,2,40,->MAT002386->MAT001453->MAT001462
MAT002384,MAT002386,MAT001453,MAT001463,2,41,->MAT002386->MAT001453->MAT001463
MAT002384,MAT002386,MAT001453,MAT001464,2,34,->MAT002386->MAT001453->MAT001464
MAT002384,MAT002386,MAT001453,MAT001465,2,19,->MAT002386->MAT001453->MAT001465
MAT002384,MAT002386,MAT001453,MAT001466,2,43,->MAT002386->MAT001453->MAT001466
MAT002384,MAT002386,MAT001453,MAT001467,2,49,->MAT002386->MAT001453->MAT001467
MAT002384,MAT002386,MAT001453,MAT001468,2,50,->MAT002386->MAT001453->MAT001468
MAT002384,MAT002386,MAT001453,MAT002181,2,51,->MAT002386->MAT001453->MAT002181
MAT002384,MAT002386,MAT001453,MAT002249,2,8,->MAT002386->MAT001453->MAT002249
MAT002384,MAT002386,MAT001453,MAT002250,2,21,->MAT002386->MAT001453->MAT002250
MAT002384,MAT002386,MAT001453,MAT002251,2,1,->MAT002386->MAT001453->MAT002251
MAT002384,MAT002386,MAT001454,MAT000136,3,1,->MAT002386->MAT001453->MAT001454->MAT000136
MAT002384,MAT002386,MAT001455,MAT000136,3,1,->MAT002386->MAT001453->MAT001455->MAT000136
MAT002384,MAT002386,MAT001456,MAT000078,3,2,->MAT002386->MAT001453->MAT001456->MAT000078
MAT002384,MAT002386,MAT001456,MAT001523,3,1,->MAT002386->MAT001453->MAT001456->MAT001523
MAT002384,MAT002386,MAT001457,MAT001523,3,1,->MAT002386->MAT001453->MAT001457->MAT001523
MAT002384,MAT002386,MAT001458,MAT000047,3,1,->MAT002386->MAT001453->MAT001458->MAT000047
MAT002384,MAT002386,MAT001459,MAT000047,3,1,->MAT002386->MAT001453->MAT001459->MAT000047
MAT002384,MAT002386,MAT001460,MAT000136,3,1,->MAT002386->MAT001453->MAT001460->MAT000136
MAT002384,MAT002386,MAT001461,MAT000251,3,2,->MAT002386->MAT001453->MAT001461->MAT000251
MAT002384,MAT002386,MAT001461,MAT001523,3,1,->MAT002386->MAT001453->MAT001461->MAT001523
MAT002384,MAT002386,MAT001462,MAT000044,3,1,->MAT002386->MAT001453->MAT001462->MAT000044
MAT002384,MAT002386,MAT001463,MAT001537,3,1,->MAT002386->MAT001453->MAT001463->MAT001537
MAT002384,MAT002386,MAT001464,MAT000023,3,1,->MAT002386->MAT001453->MAT001464->MAT000023
MAT002384,MAT002386,MAT001464,MAT000070,3,3,->MAT002386->MAT001453->MAT001464->MAT000070
MAT002384,MAT002386,MAT001464,MAT000815,3,2,->MAT002386->MAT001453->MAT001464->MAT000815
MAT002384,MAT002386,MAT001516,MAT001504,3,1,->MAT002386->MAT002183->MAT001516->MAT001504
MAT002384,MAT002386,MAT001517,MAT002406,4,1,->MAT002386->MAT002183->MAT001518->MAT001517->MAT002406
MAT002384,MAT002386,MAT001517,MAT002407,4,2,->MAT002386->MAT002183->MAT001518->MAT001517->MAT002407
MAT002384,MAT002386,MAT001518,MAT001517,3,1,->MAT002386->MAT002183->MAT001518->MAT001517
MAT002384,MAT002386,MAT001520,MAT001519,3,1,->MAT002386->MAT002183->MAT001520->MAT001519
MAT002384,MAT002386,MAT001524,MAT002408,4,2,->MAT002386->MAT002183->MAT001525->MAT001524->MAT002408
MAT002384,MAT002386,MAT001524,MAT002409,4,1,->MAT002386->MAT002183->MAT001525->MAT001524->MAT002409
MAT002384,MAT002386,MAT001525,MAT001524,3,1,->MAT002386->MAT002183->MAT001525->MAT001524
MAT002384,MAT002386,MAT001528,MAT001504,3,1,->MAT002386->MAT002183->MAT001528->MAT001504
MAT002384,MAT002386,MAT001530,MAT001469,3,1,->MAT002386->MAT002183->MAT001530->MAT001469
MAT002384,MAT002386,MAT001542,MAT000008,2,4,->MAT002386->MAT001542->MAT000008
MAT002384,MAT002386,MAT001542,MAT000297,2,6,->MAT002386->MAT001542->MAT000297
MAT002384,MAT002386,MAT001542,MAT000356,2,8,->MAT002386->MAT001542->MAT000356
MAT002384,MAT002386,MAT001542,MAT000675,2,1,->MAT002386->MAT001542->MAT000675
MAT002384,MAT002386,MAT001542,MAT000684,2,7,->MAT002386->MAT001542->MAT000684
MAT002384,MAT002386,MAT001542,MAT000691,2,2,->MAT002386->MAT001542->MAT000691
MAT002384,MAT002386,MAT001542,MAT000692,2,3,->MAT002386->MAT001542->MAT000692
MAT002384,MAT002386,MAT001542,MAT000693,2,5,->MAT002386->MAT001542->MAT000693
MAT002384,MAT002386,MAT001714,MAT000017,2,5,->MAT002386->MAT001714->MAT000017
MAT002384,MAT002386,MAT001714,MAT000589,2,4,->MAT002386->MAT001714->MAT000589
MAT002384,MAT002386,MAT001714,MAT000591,2,10,->MAT002386->MAT001714->MAT000591
MAT002384,MAT002386,MAT001714,MAT000592,2,11,->MAT002386->MAT001714->MAT000592
MAT002384,MAT002386,MAT001714,MAT000593,2,1,->MAT002386->MAT001714->MAT000593
MAT002384,MAT002386,MAT001714,MAT000594,2,3,->MAT002386->MAT001714->MAT000594
MAT002384,MAT002386,MAT001714,MAT000595,2,6,->MAT002386->MAT001714->MAT000595
MAT002384,MAT002386,MAT001714,MAT000596,2,7,->MAT002386->MAT001714->MAT000596
MAT002384,MAT002386,MAT001714,MAT000597,2,8,->MAT002386->MAT001714->MAT000597
MAT002384,MAT002386,MAT001714,MAT000598,2,9,->MAT002386->MAT001714->MAT000598
MAT002384,MAT002386,MAT001714,MAT000599,2,12,->MAT002386->MAT001714->MAT000599
MAT002384,MAT002386,MAT001714,MAT000600,2,13,->MAT002386->MAT001714->MAT000600
MAT002384,MAT002386,MAT001714,MAT000673,2,14,->MAT002386->MAT001714->MAT000673
MAT002384,MAT002386,MAT001714,MAT001450,2,2,->MAT002386->MAT001714->MAT001450
MAT002384,MAT002386,MAT001786,MAT000355,4,60,->MAT002386->MAT001453->MAT001301->MAT001786->MAT000355
MAT002384,MAT002386,MAT001786,MAT001123,4,51,->MAT002386->MAT001453->MAT001301->MAT001786->MAT001123
MAT002384,MAT002386,MAT001786,MAT001126,4,14,->MAT002386->MAT001453->MAT001301->MAT001786->MAT001126
MAT002384,MAT002386,MAT001786,MAT001127,4,59,->MAT002386->MAT001453->MAT001301->MAT001786->MAT001127
MAT002384,MAT002386,MAT001786,MAT001128,4,53,->MAT002386->MAT001453->MAT001301->MAT001786->MAT001128
MAT002384,MAT002386,MAT001786,MAT001129,4,54,->MAT002386->MAT001453->MAT001301->MAT001786->MAT001129
MAT002384,MAT002386,MAT001786,MAT001130,4,55,->MAT002386->MAT001453->MAT001301->MAT001786->MAT001130
MAT002384,MAT002386,MAT001786,MAT001131,4,58,->MAT002386->MAT001453->MAT001301->MAT001786->MAT001131
MAT002384,MAT002386,MAT001786,MAT001351,4,56,->MAT002386->MAT001453->MAT001301->MAT001786->MAT001351
MAT002384,MAT002386,MAT001786,MAT001783,4,52,->MAT002386->MAT001453->MAT001301->MAT001786->MAT001783
MAT002384,MAT002386,MAT001786,MAT001784,4,57,->MAT002386->MAT001453->MAT001301->MAT001786->MAT001784
MAT002384,MAT002386,MAT001786,MAT001785,4,61,->MAT002386->MAT001453->MAT001301->MAT001786->MAT001785
MAT002384,MAT002386,MAT001791,MAT000030,4,1,->MAT002386->MAT001542->MAT000675->MAT001791->MAT000030
MAT002384,MAT002386,MAT001857,MAT000591,2,52,->MAT002386->MAT001857->MAT000591
MAT002384,MAT002386,MAT001857,MAT000654,2,4,->MAT002386->MAT001857->MAT000654
MAT002384,MAT002386,MAT001857,MAT000655,2,8,->MAT002386->MAT001857->MAT000655
MAT002384,MAT002386,MAT001857,MAT000656,2,32,->MAT002386->MAT001857->MAT000656
MAT002384,MAT002386,MAT001857,MAT000657,2,11,->MAT002386->MAT001857->MAT000657
MAT002384,MAT002386,MAT001857,MAT000658,2,13,->MAT002386->MAT001857->MAT000658
MAT002384,MAT002386,MAT001857,MAT000659,2,51,->MAT002386->MAT001857->MAT000659
MAT002384,MAT002386,MAT001857,MAT000660,2,70,->MAT002386->MAT001857->MAT000660
MAT002384,MAT002386,MAT001857,MAT000661,2,82,->MAT002386->MAT001857->MAT000661
MAT002384,MAT002386,MAT001857,MAT000662,2,93,->MAT002386->MAT001857->MAT000662
MAT002384,MAT002386,MAT001857,MAT000663,2,100,->MAT002386->MAT001857->MAT000663
MAT002384,MAT002386,MAT001857,MAT000664,2,101,->MAT002386->MAT001857->MAT000664
MAT002384,MAT002386,MAT001857,MAT000665,2,102,->MAT002386->MAT001857->MAT000665
MAT002384,MAT002386,MAT001857,MAT000666,2,103,->MAT002386->MAT001857->MAT000666
MAT002384,MAT002386,MAT001857,MAT000667,2,104,->MAT002386->MAT001857->MAT000667
MAT002384,MAT002386,MAT001857,MAT000671,2,81,->MAT002386->MAT001857->MAT000671
MAT002384,MAT002386,MAT001857,MAT000672,2,77,->MAT002386->MAT001857->MAT000672
MAT002384,MAT002386,MAT001857,MAT000676,2,60,->MAT002386->MAT001857->MAT000676
MAT002384,MAT002386,MAT001857,MAT000677,2,50,->MAT002386->MAT001857->MAT000677
MAT002384,MAT002386,MAT001857,MAT000678,2,95,->MAT002386->MAT001857->MAT000678
MAT002384,MAT002386,MAT001857,MAT000679,2,12,->MAT002386->MAT001857->MAT000679
MAT002384,MAT002386,MAT001857,MAT000680,2,1,->MAT002386->MAT001857->MAT000680
MAT002384,MAT002386,MAT001857,MAT000681,2,61,->MAT002386->MAT001857->MAT000681
MAT002384,MAT002386,MAT001857,MAT000682,2,73,->MAT002386->MAT001857->MAT000682
MAT002384,MAT002386,MAT001857,MAT000683,2,41,->MAT002386->MAT001857->MAT000683
